Meta_Version,date,ticker,weight
OroTitan_Data_v1.0,2020-05-07,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-07,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-07,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-07,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-07,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-07,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-07,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-07,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-07,SU.PA,0.1
OroTitan_Data_v1.0,2020-05-08,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-05-08,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-08,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-08,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-08,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-08,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-08,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-08,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-08,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-08,SU.PA,0.1
OroTitan_Data_v1.0,2020-05-11,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-05-11,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-11,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-11,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-11,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-11,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-11,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-11,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-11,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-11,SU.PA,0.1
OroTitan_Data_v1.0,2020-05-12,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-05-12,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-12,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-12,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-12,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-12,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-12,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-12,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-12,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-12,SU.PA,0.1
OroTitan_Data_v1.0,2020-05-13,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-05-13,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-13,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-13,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-13,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-13,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-13,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-13,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-13,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-13,SU.PA,0.1
OroTitan_Data_v1.0,2020-05-14,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-05-14,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-14,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-14,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-14,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-14,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-14,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-14,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-14,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-14,SU.PA,0.1
OroTitan_Data_v1.0,2020-05-15,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-05-15,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-15,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-15,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-15,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-15,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-15,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-15,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-15,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-15,SU.PA,0.1
OroTitan_Data_v1.0,2020-05-18,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-05-18,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-18,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-18,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-18,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-18,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-18,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-18,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-18,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-18,SU.PA,0.1
OroTitan_Data_v1.0,2020-05-19,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-05-19,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-19,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-19,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-19,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-19,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-19,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-19,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-19,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-19,SU.PA,0.1
OroTitan_Data_v1.0,2020-05-20,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-05-20,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-20,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-20,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-20,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-20,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-20,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-20,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-20,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-20,SU.PA,0.1
OroTitan_Data_v1.0,2020-05-21,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-05-21,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-21,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-21,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-21,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-21,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-21,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-21,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-21,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-21,SU.PA,0.1
OroTitan_Data_v1.0,2020-05-22,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-05-22,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-22,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-22,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-22,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-22,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-22,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-22,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-22,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-22,SU.PA,0.1
OroTitan_Data_v1.0,2020-05-25,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-05-25,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-25,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-25,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-25,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-25,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-25,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-25,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-25,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-25,SU.PA,0.1
OroTitan_Data_v1.0,2020-05-26,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-05-26,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-26,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-26,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-26,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-26,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-26,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-26,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-26,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-26,SU.PA,0.1
OroTitan_Data_v1.0,2020-05-27,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-05-27,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-27,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-27,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-27,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-27,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-27,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-27,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-27,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-27,SU.PA,0.1
OroTitan_Data_v1.0,2020-05-28,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-05-28,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-28,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-28,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-28,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-28,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-28,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-28,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-28,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-28,SU.PA,0.1
OroTitan_Data_v1.0,2020-05-29,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-05-29,AI.PA,0.1
OroTitan_Data_v1.0,2020-05-29,ASML.AS,0.1
OroTitan_Data_v1.0,2020-05-29,DSY.PA,0.1
OroTitan_Data_v1.0,2020-05-29,ENX.PA,0.1
OroTitan_Data_v1.0,2020-05-29,GTT.PA,0.1
OroTitan_Data_v1.0,2020-05-29,IPN.PA,0.1
OroTitan_Data_v1.0,2020-05-29,MC.PA,0.1
OroTitan_Data_v1.0,2020-05-29,OR.PA,0.1
OroTitan_Data_v1.0,2020-05-29,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-01,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-01,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-01,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-01,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-01,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-01,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-01,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-01,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-01,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-01,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-02,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-02,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-02,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-02,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-02,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-02,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-02,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-02,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-02,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-02,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-03,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-03,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-03,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-03,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-03,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-03,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-03,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-03,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-03,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-03,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-04,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-04,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-04,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-04,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-04,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-04,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-04,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-04,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-04,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-04,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-05,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-05,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-05,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-05,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-05,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-05,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-05,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-05,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-05,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-05,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-08,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-08,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-08,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-08,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-08,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-08,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-08,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-08,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-08,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-08,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-09,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-09,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-09,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-09,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-09,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-09,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-09,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-09,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-09,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-09,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-10,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-10,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-10,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-10,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-10,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-10,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-10,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-10,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-10,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-10,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-11,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-11,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-11,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-11,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-11,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-11,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-11,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-11,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-11,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-11,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-12,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-12,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-12,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-12,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-12,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-12,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-12,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-12,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-12,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-12,TTE.PA,0.1
OroTitan_Data_v1.0,2020-06-15,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-15,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-15,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-15,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-15,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-15,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-15,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-15,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-15,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-15,TTE.PA,0.1
OroTitan_Data_v1.0,2020-06-16,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-16,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-16,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-16,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-16,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-16,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-16,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-16,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-16,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-16,TTE.PA,0.1
OroTitan_Data_v1.0,2020-06-17,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-17,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-17,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-17,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-17,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-17,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-17,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-17,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-17,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-17,TTE.PA,0.1
OroTitan_Data_v1.0,2020-06-18,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-18,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-18,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-18,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-18,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-18,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-18,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-18,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-18,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-18,TTE.PA,0.1
OroTitan_Data_v1.0,2020-06-19,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-19,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-19,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-19,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-19,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-19,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-19,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-19,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-19,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-19,TTE.PA,0.1
OroTitan_Data_v1.0,2020-06-22,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-22,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-22,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-22,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-22,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-22,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-22,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-22,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-22,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-22,TTE.PA,0.1
OroTitan_Data_v1.0,2020-06-23,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-23,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-23,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-23,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-23,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-23,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-23,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-23,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-23,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-23,TTE.PA,0.1
OroTitan_Data_v1.0,2020-06-24,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-24,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-24,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-24,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-24,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-24,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-24,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-24,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-24,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-24,TTE.PA,0.1
OroTitan_Data_v1.0,2020-06-25,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-25,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-25,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-25,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-25,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-25,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-25,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-25,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-25,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-25,TTE.PA,0.1
OroTitan_Data_v1.0,2020-06-26,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-26,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-26,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-26,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-26,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-26,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-26,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-26,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-26,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-26,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-29,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-29,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-29,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-29,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-29,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-29,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-29,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-29,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-29,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-29,SU.PA,0.1
OroTitan_Data_v1.0,2020-06-30,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-06-30,AI.PA,0.1
OroTitan_Data_v1.0,2020-06-30,ASML.AS,0.1
OroTitan_Data_v1.0,2020-06-30,DSY.PA,0.1
OroTitan_Data_v1.0,2020-06-30,ENX.PA,0.1
OroTitan_Data_v1.0,2020-06-30,GTT.PA,0.1
OroTitan_Data_v1.0,2020-06-30,IPN.PA,0.1
OroTitan_Data_v1.0,2020-06-30,MC.PA,0.1
OroTitan_Data_v1.0,2020-06-30,OR.PA,0.1
OroTitan_Data_v1.0,2020-06-30,SU.PA,0.1
OroTitan_Data_v1.0,2020-07-01,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-07-01,AI.PA,0.1
OroTitan_Data_v1.0,2020-07-01,ASML.AS,0.1
OroTitan_Data_v1.0,2020-07-01,DSY.PA,0.1
OroTitan_Data_v1.0,2020-07-01,ENX.PA,0.1
OroTitan_Data_v1.0,2020-07-01,GTT.PA,0.1
OroTitan_Data_v1.0,2020-07-01,IPN.PA,0.1
OroTitan_Data_v1.0,2020-07-01,MC.PA,0.1
OroTitan_Data_v1.0,2020-07-01,OR.PA,0.1
OroTitan_Data_v1.0,2020-07-01,SU.PA,0.1
OroTitan_Data_v1.0,2020-07-02,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-07-02,AI.PA,0.1
OroTitan_Data_v1.0,2020-07-02,ASML.AS,0.1
OroTitan_Data_v1.0,2020-07-02,DSY.PA,0.1
OroTitan_Data_v1.0,2020-07-02,ENX.PA,0.1
OroTitan_Data_v1.0,2020-07-02,GTT.PA,0.1
OroTitan_Data_v1.0,2020-07-02,IPN.PA,0.1
OroTitan_Data_v1.0,2020-07-02,MC.PA,0.1
OroTitan_Data_v1.0,2020-07-02,OR.PA,0.1
OroTitan_Data_v1.0,2020-07-02,SU.PA,0.1
OroTitan_Data_v1.0,2020-07-03,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-07-03,AI.PA,0.1
OroTitan_Data_v1.0,2020-07-03,ASML.AS,0.1
OroTitan_Data_v1.0,2020-07-03,DSY.PA,0.1
OroTitan_Data_v1.0,2020-07-03,ENX.PA,0.1
OroTitan_Data_v1.0,2020-07-03,GTT.PA,0.1
OroTitan_Data_v1.0,2020-07-03,IPN.PA,0.1
OroTitan_Data_v1.0,2020-07-03,MC.PA,0.1
OroTitan_Data_v1.0,2020-07-03,OR.PA,0.1
OroTitan_Data_v1.0,2020-07-03,SU.PA,0.1
OroTitan_Data_v1.0,2020-07-06,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-07-06,AI.PA,0.1
OroTitan_Data_v1.0,2020-07-06,ASML.AS,0.1
OroTitan_Data_v1.0,2020-07-06,DSY.PA,0.1
OroTitan_Data_v1.0,2020-07-06,ENX.PA,0.1
OroTitan_Data_v1.0,2020-07-06,GTT.PA,0.1
OroTitan_Data_v1.0,2020-07-06,IPN.PA,0.1
OroTitan_Data_v1.0,2020-07-06,MC.PA,0.1
OroTitan_Data_v1.0,2020-07-06,OR.PA,0.1
OroTitan_Data_v1.0,2020-07-06,SU.PA,0.1
OroTitan_Data_v1.0,2020-07-07,ADYEN.AS,0.1
OroTitan_Data_v1.0,2020-07-07,AI.PA,0.1
OroTitan_Data_v1.0,2020-07-07,ASML.AS,0.1
OroTitan_Data_v1.0,2020-07-07,DSY.PA,0.1
OroTitan_Data_v1.0,2020-07-07,ENX.PA,0.1
OroTitan_Data_v1.0,2020-07-07,GTT.PA,0.1
OroTitan_Data_v1.0,2020-07-07,IPN.PA,0.1
OroTitan_Data_v1.0,2020-07-07,MC.PA,0.1
OroTitan_Data_v1.0,2020-07-07,OR.PA,0.1
OroTitan_Data_v1.0,2020-07-07,SU.PA,0.1
